id,country_name,league_name,season,stage,date,home_team,away_team,home_team_goal,away_team_goal,B365H,B365D,B365A,BSH,BSD,BSA,diff_goals,target
13274,Netherlands,Netherlands Eredivisie,2008/2009,1,2008-08-29 00:00:00,Vitesse,FC Groningen,0,4,2.2,3.3,3.0,2.25,3.3,2.75,-4,1
15915,Poland,Poland Ekstraklasa,2008/2009,4,2008-08-29 00:00:00,P. Warszawa,Śląsk Wrocław,3,0,,,,,,,3,1
15917,Poland,Poland Ekstraklasa,2008/2009,4,2008-08-29 00:00:00,GKS Bełchatów,Widzew Łódź,0,2,,,,,,,-2,1
17732,Portugal,Portugal Liga ZON Sagres,2008/2009,2,2008-08-29 00:00:00,CF Os Belenenses,FC Paços de Ferreira,2,2,1.73,3.5,5.0,1.73,3.25,4.33,0,0
199,Belgium,Belgium Jupiler League,2008/2009,3,2008-08-30 00:00:00,RSC Anderlecht,KV Kortrijk,4,0,1.29,4.75,9.0,1.25,5.0,9.0,4,1
200,Belgium,Belgium Jupiler League,2008/2009,3,2008-08-30 00:00:00,KRC Genk,Sporting Lokeren,1,0,1.62,3.4,5.5,1.67,3.4,4.5,1,1
201,Belgium,Belgium Jupiler League,2008/2009,3,2008-08-30 00:00:00,KSV Cercle Brugge,RAEC Mons,2,1,1.7,3.25,4.75,1.7,3.4,4.33,1,1
203,Belgium,Belgium Jupiler League,2008/2009,3,2008-08-30 00:00:00,FCV Dender EH,Royal Excel Mouscron,1,2,2.5,3.3,2.5,2.5,3.2,2.5,-1,1
204,Belgium,Belgium Jupiler League,2008/2009,3,2008-08-30 00:00:00,KV Mechelen,SV Zulte-Waregem,0,2,2.0,3.4,3.25,2.1,3.3,3.0,-2,1
207,Belgium,Belgium Jupiler League,2008/2009,3,2008-08-30 00:00:00,KVC Westerlo,Beerschot AC,1,0,2.25,3.3,2.8,2.38,3.2,2.62,1,1
1950,England,England Premier League,2008/2009,3,2008-08-30 00:00:00,Arsenal,Newcastle United,3,0,1.44,4.0,9.0,1.44,3.8,8.0,3,1
1952,England,England Premier League,2008/2009,3,2008-08-30 00:00:00,West Ham United,Blackburn Rovers,4,1,2.5,3.25,2.88,2.5,3.25,2.8,3,1
1954,England,England Premier League,2008/2009,3,2008-08-30 00:00:00,Everton,Portsmouth,0,3,2.1,3.3,3.75,2.05,3.25,3.6,-3,1
1955,England,England Premier League,2008/2009,3,2008-08-30 00:00:00,Middlesbrough,Stoke City,2,1,1.57,3.6,7.0,1.57,3.6,6.5,1,1
1956,England,England Premier League,2008/2009,3,2008-08-30 00:00:00,Bolton Wanderers,West Bromwich Albion,0,0,1.83,3.5,4.5,1.83,3.25,4.5,0,0
1957,England,England Premier League,2008/2009,3,2008-08-30 00:00:00,Hull City,Wigan Athletic,0,5,2.5,3.25,2.88,2.4,3.25,2.88,-5,1
5089,France,France Ligue 1,2008/2009,4,2008-08-30 00:00:00,SM Caen,Paris Saint-Germain,0,1,2.5,3.0,3.0,2.5,2.88,2.75,-1,1
5090,France,France Ligue 1,2008/2009,4,2008-08-30 00:00:00,Grenoble Foot 38,AS Monaco,1,0,2.38,3.0,3.25,2.4,2.88,2.88,1,1
5092,France,France Ligue 1,2008/2009,4,2008-08-30 00:00:00,FC Lorient,AJ Auxerre,0,2,2.0,3.1,4.2,1.91,3.0,4.0,-2,1
5093,France,France Ligue 1,2008/2009,4,2008-08-30 00:00:00,Olympique de Marseille,FC Sochaux-Montbéliard,2,1,1.44,4.0,8.0,1.44,3.6,7.0,1,1
5094,France,France Ligue 1,2008/2009,4,2008-08-30 00:00:00,AS Nancy-Lorraine,Le Havre AC,2,1,1.73,3.25,5.75,1.67,3.25,5.0,1,1
5095,France,France Ligue 1,2008/2009,4,2008-08-30 00:00:00,FC Nantes,Le Mans FC,1,4,2.0,3.0,4.0,2.2,2.88,3.2,-3,1
5096,France,France Ligue 1,2008/2009,4,2008-08-30 00:00:00,OGC Nice,Valenciennes FC,2,0,1.91,3.1,4.5,1.8,3.1,4.33,2,1
8008,Germany,Germany 1. Bundesliga,2008/2009,3,2008-08-30 00:00:00,Bayer 04 Leverkusen,TSG 1899 Hoffenheim,5,2,1.73,3.75,4.5,1.73,3.4,4.33,3,1
8010,Germany,Germany 1. Bundesliga,2008/2009,3,2008-08-30 00:00:00,FC Schalke 04,VfL Bochum,1,0,1.4,4.33,8.5,1.4,4.0,7.0,1,1
8011,Germany,Germany 1. Bundesliga,2008/2009,3,2008-08-30 00:00:00,VfL Wolfsburg,Eintracht Frankfurt,2,2,1.67,3.6,5.25,1.62,3.5,5.0,0,0
8012,Germany,Germany 1. Bundesliga,2008/2009,3,2008-08-30 00:00:00,DSC Arminia Bielefeld,Hamburger SV,2,4,3.8,3.3,2.0,3.6,3.3,1.91,-2,1
8013,Germany,Germany 1. Bundesliga,2008/2009,3,2008-08-30 00:00:00,FC Energie Cottbus,Borussia Dortmund,0,1,3.5,3.3,2.1,3.1,3.25,2.1,-1,1
8014,Germany,Germany 1. Bundesliga,2008/2009,3,2008-08-30 00:00:00,Borussia Mönchengladbach,SV Werder Bremen,3,2,4.33,3.5,1.83,3.6,3.3,1.91,1,1
10264,Italy,Italy Serie A,2008/2009,1,2008-08-30 00:00:00,Sampdoria,Inter,1,1,4.33,3.2,1.91,4.2,3.0,1.83,0,0
10266,Italy,Italy Serie A,2008/2009,1,2008-08-30 00:00:00,Udinese,Palermo,3,1,2.1,3.1,3.8,2.0,3.0,3.6,2,1
13275,Netherlands,Netherlands Eredivisie,2008/2009,1,2008-08-30 00:00:00,Roda JC Kerkrade,FC Twente,1,1,2.38,3.3,2.7,2.25,3.3,2.75,0,0
13276,Netherlands,Netherlands Eredivisie,2008/2009,1,2008-08-30 00:00:00,Willem II,Ajax,2,1,5.5,3.6,1.57,5.5,3.6,1.53,1,1
13277,Netherlands,Netherlands Eredivisie,2008/2009,1,2008-08-30 00:00:00,N.E.C.,De Graafschap,2,0,1.67,3.5,5.0,1.57,3.6,5.0,2,1
13278,Netherlands,Netherlands Eredivisie,2008/2009,1,2008-08-30 00:00:00,FC Utrecht,PSV,1,5,4.33,3.25,1.8,4.0,3.3,1.8,-4,1
15916,Poland,Poland Ekstraklasa,2008/2009,4,2008-08-30 00:00:00,Odra Wodzisław,Ruch Chorzów,3,0,,,,,,,3,1
15918,Poland,Poland Ekstraklasa,2008/2009,4,2008-08-30 00:00:00,Jagiellonia Białystok,Piast Gliwice,2,0,,,,,,,2,1
15921,Poland,Poland Ekstraklasa,2008/2009,4,2008-08-30 00:00:00,Polonia Bytom,Lechia Gdańsk,4,1,,,,,,,3,1
17730,Portugal,Portugal Liga ZON Sagres,2008/2009,2,2008-08-30 00:00:00,SL Benfica,FC Porto,1,1,2.5,3.2,2.8,2.4,3.0,2.8,0,0
19887,Scotland,Scotland Premier League,2008/2009,4,2008-08-30 00:00:00,Dundee United,Kilmarnock,0,2,1.8,3.5,4.5,1.83,3.25,3.8,-2,1
19888,Scotland,Scotland Premier League,2008/2009,4,2008-08-30 00:00:00,Hibernian,Motherwell,0,1,2.15,3.3,3.4,2.0,3.25,3.25,-1,1
19889,Scotland,Scotland Premier League,2008/2009,4,2008-08-30 00:00:00,St. Mirren,Aberdeen,0,1,2.9,3.3,2.38,2.88,3.25,2.2,-1,1
19890,Scotland,Scotland Premier League,2008/2009,4,2008-08-30 00:00:00,Falkirk,Inverness Caledonian Thistle,1,2,2.1,3.4,3.4,2.0,3.25,3.25,-1,1
19891,Scotland,Scotland Premier League,2008/2009,4,2008-08-30 00:00:00,Hamilton Academical FC,Heart of Midlothian,1,2,3.0,3.4,2.3,2.88,3.25,2.2,-1,1
21518,Spain,Spain LIGA BBVA,2008/2009,1,2008-08-30 00:00:00,Valencia CF,RCD Mallorca,3,0,1.7,3.6,5.25,1.67,3.4,5.0,3,1
21525,Spain,Spain LIGA BBVA,2008/2009,1,2008-08-30 00:00:00,RCD Espanyol,Real Valladolid,1,0,2.0,3.3,3.8,1.8,3.25,4.33,1,1
24728,Switzerland,Switzerland Super League,2008/2009,8,2008-08-30 00:00:00,FC Aarau,FC Basel,0,2,,,,,,,-2,1
24729,Switzerland,Switzerland Super League,2008/2009,8,2008-08-30 00:00:00,FC Luzern,FC Sion,1,1,,,,,,,0,0
202,Belgium,Belgium Jupiler League,2008/2009,3,2008-08-31 00:00:00,KAA Gent,Sporting Charleroi,2,0,1.62,3.5,5.0,1.62,3.4,5.0,2,1
205,Belgium,Belgium Jupiler League,2008/2009,3,2008-08-31 00:00:00,KSV Roeselare,Standard de Liège,1,1,5.5,3.6,1.57,5.5,3.6,1.53,0,0
1951,England,England Premier League,2008/2009,3,2008-08-31 00:00:00,Sunderland,Manchester City,0,3,2.2,3.3,3.4,2.2,3.2,3.2,-3,1
1953,England,England Premier League,2008/2009,3,2008-08-31 00:00:00,Aston Villa,Liverpool,0,0,3.0,3.25,2.4,2.75,3.25,2.4,0,0
1958,England,England Premier League,2008/2009,3,2008-08-31 00:00:00,Chelsea,Tottenham Hotspur,1,1,1.4,4.33,9.0,1.4,4.0,8.5,0,0
5091,France,France Ligue 1,2008/2009,4,2008-08-31 00:00:00,LOSC Lille,Girondins de Bordeaux,2,1,2.7,3.0,2.8,2.62,2.88,2.6,1,1
5097,France,France Ligue 1,2008/2009,4,2008-08-31 00:00:00,AS Saint-Étienne,Olympique Lyonnais,0,1,3.2,3.25,2.25,3.1,2.88,2.25,-1,1
5098,France,France Ligue 1,2008/2009,4,2008-08-31 00:00:00,Toulouse FC,Stade Rennais FC,0,0,2.45,3.0,3.1,2.38,2.8,3.0,0,0
8007,Germany,Germany 1. Bundesliga,2008/2009,3,2008-08-31 00:00:00,FC Bayern Munich,Hertha BSC Berlin,4,1,1.36,4.5,9.0,1.36,4.2,7.5,3,1
8009,Germany,Germany 1. Bundesliga,2008/2009,3,2008-08-31 00:00:00,VfB Stuttgart,Hannover 96,2,0,1.8,3.5,4.5,1.73,3.4,4.33,2,1
10257,Italy,Italy Serie A,2008/2009,1,2008-08-31 00:00:00,Atalanta,Siena,1,0,2.05,3.1,4.0,1.83,3.0,4.2,1,1
10258,Italy,Italy Serie A,2008/2009,1,2008-08-31 00:00:00,Cagliari,Lazio,1,4,3.0,3.0,2.5,2.5,3.0,2.62,-3,1
10259,Italy,Italy Serie A,2008/2009,1,2008-08-31 00:00:00,Catania,Genoa,1,0,2.4,3.0,3.2,2.3,3.0,2.88,1,1
10260,Italy,Italy Serie A,2008/2009,1,2008-08-31 00:00:00,Chievo Verona,Reggio Calabria,2,1,2.15,3.0,3.75,2.1,3.0,3.25,1,1
10261,Italy,Italy Serie A,2008/2009,1,2008-08-31 00:00:00,Fiorentina,Juventus,1,1,2.75,3.0,2.75,2.5,3.0,2.62,0,0
10262,Italy,Italy Serie A,2008/2009,1,2008-08-31 00:00:00,Milan,Bologna,1,2,1.3,4.75,12.0,1.25,4.75,10.0,-1,1
10263,Italy,Italy Serie A,2008/2009,1,2008-08-31 00:00:00,Roma,Napoli,1,1,1.57,3.6,6.5,1.53,3.4,6.0,0,0
10265,Italy,Italy Serie A,2008/2009,1,2008-08-31 00:00:00,Torino,Lecce,3,0,1.8,3.1,5.25,1.73,3.1,4.75,3,1
13279,Netherlands,Netherlands Eredivisie,2008/2009,1,2008-08-31 00:00:00,Heracles Almelo,Feyenoord,3,1,4.33,3.25,1.8,4.33,3.3,1.73,2,1
13280,Netherlands,Netherlands Eredivisie,2008/2009,1,2008-08-31 00:00:00,Sparta Rotterdam,ADO Den Haag,2,5,1.91,3.3,3.75,1.91,3.3,3.5,-3,1
13281,Netherlands,Netherlands Eredivisie,2008/2009,1,2008-08-31 00:00:00,FC Volendam,SC Heerenveen,2,3,4.2,3.4,1.8,3.8,3.4,1.8,-1,1
13282,Netherlands,Netherlands Eredivisie,2008/2009,1,2008-08-31 00:00:00,AZ,NAC Breda,1,2,1.7,3.3,5.0,1.73,3.3,4.33,-1,1
15914,Poland,Poland Ekstraklasa,2008/2009,4,2008-08-31 00:00:00,Polonia Bytom,Legia Warszawa,0,3,,,,,,,-3,1
15919,Poland,Poland Ekstraklasa,2008/2009,4,2008-08-31 00:00:00,Cracovia,Wisła Kraków,1,1,,,,,,,0,0
15920,Poland,Poland Ekstraklasa,2008/2009,4,2008-08-31 00:00:00,Arka Gdynia,Lech Poznań,2,1,,,,,,,1,1
17734,Portugal,Portugal Liga ZON Sagres,2008/2009,2,2008-08-31 00:00:00,Vitória Setúbal,Amadora,1,0,1.85,3.3,4.5,1.73,3.25,4.33,1,1
17735,Portugal,Portugal Liga ZON Sagres,2008/2009,2,2008-08-31 00:00:00,CD Nacional,Naval 1° de Maio,2,1,1.8,3.3,4.0,1.8,3.2,4.0,1,1
17736,Portugal,Portugal Liga ZON Sagres,2008/2009,2,2008-08-31 00:00:00,Académica de Coimbra,Rio Ave FC,1,0,1.91,3.2,3.75,1.91,3.1,3.75,1,1
17737,Portugal,Portugal Liga ZON Sagres,2008/2009,2,2008-08-31 00:00:00,Trofense,Leixões SC,1,2,2.2,3.1,3.1,2.2,3.1,3.0,-1,1
19886,Scotland,Scotland Premier League,2008/2009,4,2008-08-31 00:00:00,Celtic,Rangers,2,4,2.0,3.3,3.8,2.0,3.25,3.6,-2,1
21519,Spain,Spain LIGA BBVA,2008/2009,1,2008-08-31 00:00:00,CA Osasuna,Villarreal CF,1,1,2.8,3.3,2.5,2.8,3.25,2.3,0,0
21520,Spain,Spain LIGA BBVA,2008/2009,1,2008-08-31 00:00:00,RC Deportivo de La Coruña,Real Madrid CF,2,1,3.5,3.3,2.1,3.25,3.25,2.1,1,1
21521,Spain,Spain LIGA BBVA,2008/2009,1,2008-08-31 00:00:00,CD Numancia,FC Barcelona,1,0,7.0,4.0,1.5,5.5,3.75,1.53,1,1
21522,Spain,Spain LIGA BBVA,2008/2009,1,2008-08-31 00:00:00,Racing Santander,Sevilla FC,1,1,2.8,3.3,2.5,2.7,3.25,2.38,0,0
21523,Spain,Spain LIGA BBVA,2008/2009,1,2008-08-31 00:00:00,Real Sporting de Gijón,Getafe CF,1,2,2.62,3.3,2.62,2.6,3.2,2.4,-1,1
21524,Spain,Spain LIGA BBVA,2008/2009,1,2008-08-31 00:00:00,Real Betis Balompié,RC Recreativo,0,1,2.0,3.25,3.8,1.73,3.3,4.5,-1,1
21526,Spain,Spain LIGA BBVA,2008/2009,1,2008-08-31 00:00:00,Athletic Club de Bilbao,UD Almería,1,3,2.0,3.3,3.8,1.91,3.25,3.75,-2,1
21527,Spain,Spain LIGA BBVA,2008/2009,1,2008-08-31 00:00:00,Atlético Madrid,Málaga CF,4,0,1.44,4.2,7.5,1.5,3.75,6.0,4,1
24730,Switzerland,Switzerland Super League,2008/2009,8,2008-08-31 00:00:00,Neuchâtel Xamax,FC Vaduz,2,2,,,,,,,0,0
24731,Switzerland,Switzerland Super League,2008/2009,8,2008-08-31 00:00:00,BSC Young Boys,Grasshopper Club Zürich,1,3,,,,,,,-2,1
17731,Portugal,Portugal Liga ZON Sagres,2008/2009,2,2008-09-01 00:00:00,CS Marítimo,Vitória Guimarães,0,1,2.45,3.1,3.0,2.3,3.1,2.8,-1,1
17733,Portugal,Portugal Liga ZON Sagres,2008/2009,2,2008-09-01 00:00:00,SC Braga,Sporting CP,0,1,3.25,3.25,2.2,3.0,3.1,2.2,-1,1
24732,Switzerland,Switzerland Super League,2008/2009,8,2008-09-01 00:00:00,FC Zürich,AC Bellinzona,3,0,,,,,,,3,1
13373,Netherlands,Netherlands Eredivisie,2008/2009,2,2008-09-12 00:00:00,SC Heerenveen,Heracles Almelo,2,2,1.4,4.5,8.0,1.36,4.2,7.0,0,0
15922,Poland,Poland Ekstraklasa,2008/2009,5,2008-09-12 00:00:00,Ruch Chorzów,Cracovia,2,0,,,,,,,2,1
15926,Poland,Poland Ekstraklasa,2008/2009,5,2008-09-12 00:00:00,Widzew Łódź,Jagiellonia Białystok,1,0,,,,,,,1,1
253,Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13 00:00:00,Club Brugge KV,FCV Dender EH,1,1,1.2,5.25,12.0,1.22,5.0,11.0,0,0
254,Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13 00:00:00,Standard de Liège,KV Kortrijk,2,0,1.17,6.0,10.0,1.2,5.5,10.0,2,1
255,Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13 00:00:00,RAEC Mons,RSC Anderlecht,1,2,5.75,3.75,1.5,5.5,3.6,1.53,-1,1
258,Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13 00:00:00,Sporting Lokeren,KVC Westerlo,1,1,2.2,3.1,3.0,2.2,3.2,2.88,0,0
259,Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13 00:00:00,KV Mechelen,Tubize,0,0,1.5,3.6,6.0,1.5,3.6,6.0,0,0
260,Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13 00:00:00,Royal Excel Mouscron,KAA Gent,4,2,2.88,3.1,2.25,2.75,3.2,2.3,2,1
261,Belgium,Belgium Jupiler League,2008/2009,4,2008-09-13 00:00:00,Beerschot AC,KSV Roeselare,3,0,1.5,3.5,6.5,1.53,3.6,5.5,3,1
2049,England,England Premier League,2008/2009,4,2008-09-13 00:00:00,Liverpool,Manchester United,2,1,3.0,3.0,2.6,2.8,3.0,2.5,1,1
2051,England,England Premier League,2008/2009,4,2008-09-13 00:00:00,Newcastle United,Hull City,1,2,1.62,3.75,5.75,1.7,3.4,5.0,-1,1
2052,England,England Premier League,2008/2009,4,2008-09-13 00:00:00,Manchester City,Chelsea,1,3,4.33,3.3,1.91,4.2,3.3,1.83,-2,1
2053,England,England Premier League,2008/2009,4,2008-09-13 00:00:00,Blackburn Rovers,Arsenal,0,4,4.5,3.5,1.83,4.5,3.3,1.8,-4,1
2054,England,England Premier League,2008/2009,4,2008-09-13 00:00:00,Fulham,Bolton Wanderers,2,1,2.25,3.3,3.3,2.1,3.2,3.4,1,1
2055,England,England Premier League,2008/2009,4,2008-09-13 00:00:00,West Bromwich Albion,West Ham United,3,2,2.4,3.25,3.0,2.38,3.2,2.8,1,1
2056,England,England Premier League,2008/2009,4,2008-09-13 00:00:00,Portsmouth,Middlesbrough,2,1,2.0,3.5,3.75,1.91,3.25,3.75,1,1
2058,England,England Premier League,2008/2009,4,2008-09-13 00:00:00,Wigan Athletic,Sunderland,1,1,2.05,3.3,4.0,2.0,3.25,3.6,0,0
5099,France,France Ligue 1,2008/2009,5,2008-09-13 00:00:00,AJ Auxerre,AS Nancy-Lorraine,1,1,2.38,3.0,3.2,2.25,2.88,3.1,0,0
5100,France,France Ligue 1,2008/2009,5,2008-09-13 00:00:00,Girondins de Bordeaux,Olympique de Marseille,1,1,2.3,3.1,3.25,2.38,2.88,2.88,0,0
5102,France,France Ligue 1,2008/2009,5,2008-09-13 00:00:00,Le Mans FC,Toulouse FC,1,2,1.83,3.25,4.75,1.8,3.2,4.2,-1,1
5103,France,France Ligue 1,2008/2009,5,2008-09-13 00:00:00,Olympique Lyonnais,OGC Nice,3,2,1.4,4.0,10.0,1.36,4.0,8.0,1,1
5104,France,France Ligue 1,2008/2009,5,2008-09-13 00:00:00,AS Monaco,FC Lorient,2,0,2.05,3.1,4.0,1.91,3.1,3.75,2,1
5106,France,France Ligue 1,2008/2009,5,2008-09-13 00:00:00,Stade Rennais FC,Le Havre AC,1,1,1.67,3.4,6.0,1.62,3.4,5.0,0,0
5108,France,France Ligue 1,2008/2009,5,2008-09-13 00:00:00,Valenciennes FC,Grenoble Foot 38,1,1,2.1,3.1,3.75,2.0,3.0,3.6,0,0
8061,Germany,Germany 1. Bundesliga,2008/2009,4,2008-09-13 00:00:00,Hamburger SV,Bayer 04 Leverkusen,3,2,2.05,3.4,3.6,2.1,3.2,3.2,1,1
8062,Germany,Germany 1. Bundesliga,2008/2009,4,2008-09-13 00:00:00,Borussia Dortmund,FC Schalke 04,3,3,2.6,3.25,2.7,2.5,3.2,2.6,0,0
8063,Germany,Germany 1. Bundesliga,2008/2009,4,2008-09-13 00:00:00,SV Werder Bremen,FC Energie Cottbus,3,0,1.29,5.0,11.0,1.29,4.75,9.0,3,1
8064,Germany,Germany 1. Bundesliga,2008/2009,4,2008-09-13 00:00:00,Hertha BSC Berlin,VfL Wolfsburg,2,2,2.3,3.3,3.1,2.2,3.2,3.0,0,0
8066,Germany,Germany 1. Bundesliga,2008/2009,4,2008-09-13 00:00:00,1. FC Köln,FC Bayern Munich,0,3,5.5,3.8,1.62,5.5,3.5,1.57,-3,1
8069,Germany,Germany 1. Bundesliga,2008/2009,4,2008-09-13 00:00:00,TSG 1899 Hoffenheim,VfB Stuttgart,0,0,3.0,3.3,2.38,2.7,3.2,2.38,0,0
10370,Italy,Italy Serie A,2008/2009,2,2008-09-13 00:00:00,Palermo,Roma,3,1,3.5,3.1,2.2,3.2,2.88,2.25,2,1
10375,Italy,Italy Serie A,2008/2009,2,2008-09-13 00:00:00,Inter,Catania,2,1,1.25,5.0,15.0,1.22,5.0,12.0,1,1
13374,Netherlands,Netherlands Eredivisie,2008/2009,2,2008-09-13 00:00:00,PSV,Sparta Rotterdam,1,0,1.14,6.5,13.0,1.14,6.5,12.0,1,1
13375,Netherlands,Netherlands Eredivisie,2008/2009,2,2008-09-13 00:00:00,ADO Den Haag,AZ,3,0,3.6,3.5,1.91,3.6,3.4,1.83,3,1
13376,Netherlands,Netherlands Eredivisie,2008/2009,2,2008-09-13 00:00:00,FC Twente,N.E.C.,1,1,1.67,3.5,4.5,1.67,3.4,4.5,0,0
13377,Netherlands,Netherlands Eredivisie,2008/2009,2,2008-09-13 00:00:00,Feyenoord,FC Volendam,5,0,1.22,5.25,13.0,1.25,5.0,9.0,5,1
15924,Poland,Poland Ekstraklasa,2008/2009,5,2008-09-13 00:00:00,Legia Warszawa,Arka Gdynia,2,0,,,,,,,2,1
15925,Poland,Poland Ekstraklasa,2008/2009,5,2008-09-13 00:00:00,Śląsk Wrocław,GKS Bełchatów,2,1,,,,,,,1,1
15927,Poland,Poland Ekstraklasa,2008/2009,5,2008-09-13 00:00:00,Lechia Gdańsk,Odra Wodzisław,3,1,,,,,,,2,1
15928,Poland,Poland Ekstraklasa,2008/2009,5,2008-09-13 00:00:00,Polonia Bytom,P. Warszawa,0,4,,,,,,,-4,1
19892,Scotland,Scotland Premier League,2008/2009,5,2008-09-13 00:00:00,Rangers,Kilmarnock,2,1,1.25,5.5,12.0,1.29,4.5,10.0,1,1
19893,Scotland,Scotland Premier League,2008/2009,5,2008-09-13 00:00:00,Motherwell,Celtic,2,4,4.75,3.6,1.73,4.75,3.4,1.67,-2,1
19894,Scotland,Scotland Premier League,2008/2009,5,2008-09-13 00:00:00,Hibernian,Dundee United,2,1,2.3,3.25,3.1,2.2,3.25,2.8,1,1
19895,Scotland,Scotland Premier League,2008/2009,5,2008-09-13 00:00:00,Aberdeen,Hamilton Academical FC,1,2,1.67,3.6,5.0,1.62,3.4,5.0,-1,1
19896,Scotland,Scotland Premier League,2008/2009,5,2008-09-13 00:00:00,Inverness Caledonian Thistle,St. Mirren,1,2,2.0,3.3,3.8,1.8,3.25,4.0,-1,1
19897,Scotland,Scotland Premier League,2008/2009,5,2008-09-13 00:00:00,Falkirk,Heart of Midlothian,2,1,2.88,3.3,2.38,2.8,3.25,2.2,1,1
21630,Spain,Spain LIGA BBVA,2008/2009,2,2008-09-13 00:00:00,FC Barcelona,Racing Santander,1,1,1.29,5.0,12.0,1.29,5.0,9.0,0,0
21631,Spain,Spain LIGA BBVA,2008/2009,2,2008-09-13 00:00:00,Sevilla FC,Real Sporting de Gijón,4,3,,,,,,,1,1
21634,Spain,Spain LIGA BBVA,2008/2009,2,2008-09-13 00:00:00,Real Valladolid,Atlético Madrid,2,1,3.2,3.4,2.2,3.0,3.3,2.2,1,1
24733,Switzerland,Switzerland Super League,2008/2009,9,2008-09-13 00:00:00,FC Basel,FC Luzern,2,0,,,,,,,2,1
24734,Switzerland,Switzerland Super League,2008/2009,9,2008-09-13 00:00:00,Grasshopper Club Zürich,FC Aarau,0,0,,,,,,,0,0
24735,Switzerland,Switzerland Super League,2008/2009,9,2008-09-13 00:00:00,Neuchâtel Xamax,FC Sion,3,3,,,,,,,0,0
256,Belgium,Belgium Jupiler League,2008/2009,4,2008-09-14 00:00:00,SV Zulte-Waregem,KRC Genk,1,3,2.88,3.1,2.38,2.8,3.2,2.25,-2,1
257,Belgium,Belgium Jupiler League,2008/2009,4,2008-09-14 00:00:00,Sporting Charleroi,KSV Cercle Brugge,3,2,2.6,3.1,2.55,2.6,3.2,2.4,1,1
2057,England,England Premier League,2008/2009,4,2008-09-14 00:00:00,Stoke City,Everton,2,3,3.4,3.4,2.2,3.1,3.25,2.2,-1,1
5101,France,France Ligue 1,2008/2009,5,2008-09-14 00:00:00,SM Caen,AS Saint-Étienne,2,0,2.5,3.0,3.0,2.38,2.88,2.88,2,1
5105,France,France Ligue 1,2008/2009,5,2008-09-14 00:00:00,Paris Saint-Germain,FC Nantes,1,0,1.57,3.5,7.0,1.53,3.4,6.0,1,1
5107,France,France Ligue 1,2008/2009,5,2008-09-14 00:00:00,FC Sochaux-Montbéliard,LOSC Lille,1,1,2.38,3.0,3.2,2.3,2.88,3.0,0,0
8067,Germany,Germany 1. Bundesliga,2008/2009,4,2008-09-14 00:00:00,VfL Bochum,DSC Arminia Bielefeld,2,0,1.91,3.4,4.0,1.91,3.2,3.75,2,1
8068,Germany,Germany 1. Bundesliga,2008/2009,4,2008-09-14 00:00:00,Hannover 96,Borussia Mönchengladbach,5,1,2.0,3.4,3.75,1.83,3.25,4.0,4,1
10367,Italy,Italy Serie A,2008/2009,2,2008-09-14 00:00:00,Bologna,Atalanta,0,1,2.2,3.0,3.6,2.25,2.88,3.2,-1,1
10368,Italy,Italy Serie A,2008/2009,2,2008-09-14 00:00:00,Siena,Cagliari,2,0,1.91,3.1,4.5,2.0,2.8,4.0,2,1
10369,Italy,Italy Serie A,2008/2009,2,2008-09-14 00:00:00,Reggio Calabria,Torino,1,1,2.5,3.0,3.0,2.5,2.8,2.88,0,0
10371,Italy,Italy Serie A,2008/2009,2,2008-09-14 00:00:00,Napoli,Fiorentina,2,1,2.6,3.0,2.88,2.62,2.88,2.7,1,1
10372,Italy,Italy Serie A,2008/2009,2,2008-09-14 00:00:00,Lecce,Chievo Verona,2,0,2.38,3.0,3.2,2.25,2.8,3.3,2,1
10373,Italy,Italy Serie A,2008/2009,2,2008-09-14 00:00:00,Lazio,Sampdoria,2,0,2.2,3.0,3.6,2.1,2.88,3.6,2,1
10374,Italy,Italy Serie A,2008/2009,2,2008-09-14 00:00:00,Juventus,Udinese,1,0,1.53,3.75,7.0,1.5,3.6,6.5,1,1
10376,Italy,Italy Serie A,2008/2009,2,2008-09-14 00:00:00,Genoa,Milan,2,0,4.5,3.1,1.91,4.5,3.1,1.8,2,1
13378,Netherlands,Netherlands Eredivisie,2008/2009,2,2008-09-14 00:00:00,De Graafschap,Vitesse,1,0,2.45,3.25,2.62,2.5,3.2,2.5,1,1
13379,Netherlands,Netherlands Eredivisie,2008/2009,2,2008-09-14 00:00:00,NAC Breda,Willem II,1,3,1.75,3.5,4.2,1.7,3.4,4.33,-2,1
13380,Netherlands,Netherlands Eredivisie,2008/2009,2,2008-09-14 00:00:00,FC Groningen,FC Utrecht,2,0,1.65,3.6,5.0,1.62,3.5,4.75,2,1
13381,Netherlands,Netherlands Eredivisie,2008/2009,2,2008-09-14 00:00:00,Ajax,Roda JC Kerkrade,1,0,1.33,4.5,8.0,1.33,4.5,7.5,1,1
15923,Poland,Poland Ekstraklasa,2008/2009,5,2008-09-14 00:00:00,Wisła Kraków,Lech Poznań,1,4,,,,,,,-3,1
